client_code,name,product,status,city,date,type,direction,amount,currency
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-01 14:47:47,card_out,out,66122.81,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-01 16:23:11,card_out,out,10471.68,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-01 17:55:17,card_in,in,46890.26,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-01 18:22:19,card_in,in,22049.06,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-02 08:46:54,card_out,out,28006.17,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-02 19:10:28,card_out,out,11235.84,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-02 21:53:53,utilities_out,out,38349.43,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 11:30:29,card_out,out,8366.91,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 12:45:05,p2p_out,out,7263.08,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 17:46:22,card_out,out,47523.99,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 17:59:39,p2p_out,out,24286.42,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 08:52:31,p2p_out,out,27702.72,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 09:08:09,utilities_out,out,38685.88,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 15:26:18,atm_withdrawal,out,61952.53,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 16:44:14,card_out,out,33051.2,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 21:58:01,card_out,out,27226.07,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 17:29:40,card_out,out,12654.63,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 21:59:04,card_out,out,25479.99,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-06 08:05:59,cashback_in,in,9200.99,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-06 10:18:20,card_out,out,49993.61,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-06 11:28:27,p2p_out,out,15173.45,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-06 12:21:29,card_out,out,6763.55,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-06 14:00:01,cashback_in,in,14426.81,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-06 19:54:48,card_out,out,33476.11,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-06 21:21:51,card_out,out,44177.03,KZT
