client_code,name,product,status,city,date,category,amount,currency
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-01 12:10:30,Продукты питания,11398.25,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-01 17:40:07,Кино,7436.78,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-02 12:10:25,Продукты питания,15176.94,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-02 18:20:40,Такси,5886.98,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-02 19:40:11,Кино,7013.82,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 09:00:08,Кино,6962.11,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 09:20:04,Кафе и рестораны,5993.05,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 12:10:20,Продукты питания,8054.18,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 17:30:49,Кино,4543.53,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 19:00:21,Кафе и рестораны,6327.21,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-03 20:30:05,Играем дома,4769.06,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 09:15:32,Такси,7290.63,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 12:10:37,Продукты питания,23649.99,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 19:00:18,Кафе и рестораны,8061.28,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-04 21:00:42,Кафе и рестораны,5268.59,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 08:10:33,Кино,5225.43,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 08:30:21,Смотрим дома,4354.2,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 10:10:24,Играем дома,4014.19,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 11:40:54,Играем дома,3756.0,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 12:10:44,Продукты питания,17917.84,KZT
58,Султан,Золотые слитки,Зарплатный клиент,Караганда,2025-06-05 14:40:36,Играем дома,4474.84,KZT
