client_code,name,product,status,city,date,category,amount,currency
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-01 12:10:53,Продукты питания,9178.84,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-01 19:00:54,Кафе и рестораны,6669.55,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-01 19:20:02,Смотрим дома,3000.52,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-02 08:20:32,Играем дома,4567.39,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-02 12:10:04,Продукты питания,10437.74,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-02 14:10:44,Кафе и рестораны,5485.69,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-02 18:30:34,АЗС,12513.38,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-03 08:40:55,Смотрим дома,4250.87,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-03 09:20:41,Такси,3740.56,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-03 12:10:33,Продукты питания,18260.42,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-03 12:50:05,Такси,2860.18,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-03 13:10:36,Смотрим дома,3559.52,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-03 17:40:14,Едим дома,6966.06,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-03 18:10:02,Играем дома,4931.11,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-04 19:00:00,Кафе и рестораны,13405.53,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-05 08:20:36,Такси,5311.05,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-05 08:40:01,Такси,5002.89,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-05 10:10:22,Едим дома,4061.83,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-05 19:00:58,Кафе и рестораны,8209.92,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 08:30:32,Играем дома,7575.76,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 11:00:16,Смотрим дома,2903.4,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 12:10:56,Продукты питания,14743.68,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 14:00:36,Едим дома,4439.32,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 14:10:16,Смотрим дома,2879.2,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 19:00:51,Кафе и рестораны,11460.64,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 20:00:59,Кино,3649.59,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-06 20:30:35,Играем дома,3306.92,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-07 12:10:11,Продукты питания,15910.83,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-07 20:50:16,Кафе и рестораны,7087.11,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-08 12:10:19,Продукты питания,12668.96,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-08 14:40:05,Кафе и рестораны,4394.29,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-09 09:15:36,Такси,3383.71,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-09 12:10:43,Продукты питания,19019.28,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-09 15:00:31,Кино,7816.73,KZT
30,Ербол,Кредит наличными,Стандартный клиент,Павлодар,2025-06-09 21:20:50,Играем дома,8265.96,KZT
