client_code,name,product,status,city,date,category,amount,currency
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 08:10:47,Такси,6170.92,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 09:15:40,Такси,3502.9,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 12:10:04,Продукты питания,10855.86,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 13:40:20,Едим дома,5526.59,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 20:20:08,Играем дома,4054.23,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 11:40:00,Смотрим дома,6332.08,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 12:10:41,Продукты питания,12822.56,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 16:40:58,Смотрим дома,4567.2,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 18:30:36,Смотрим дома,4393.82,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 09:15:13,Такси,4577.62,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 10:20:10,Кафе и рестораны,2568.93,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 12:10:09,Продукты питания,19881.96,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 12:30:22,Кино,4248.82,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 18:50:12,Едим дома,3455.36,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-04 12:10:26,Продукты питания,14170.9,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-04 13:50:29,Кино,4754.93,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 14:40:10,Играем дома,4315.97,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 15:50:36,Играем дома,5366.27,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 18:30:13,АЗС,22624.98,KZT
