client_code,name,product,status,city,date,type,direction,amount,currency
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-01 11:01:45,card_out,out,23875.07,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-02 14:59:37,gold_buy_out,out,996431.57,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-03 11:46:47,card_out,out,17625.33,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-03 18:06:21,card_out,out,10662.36,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-04 11:36:36,card_out,out,19945.26,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-04 12:22:55,card_out,out,9730.98,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-05 09:00:31,card_out,out,18493.25,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 15:19:12,card_out,out,3253.76,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 15:42:40,card_out,out,10422.0,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 17:48:14,card_out,out,10807.14,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 21:42:58,p2p_out,out,20320.73,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 21:51:19,p2p_out,out,28521.93,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 08:36:39,cashback_in,in,7007.63,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 10:13:04,card_out,out,7022.97,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 12:24:06,card_out,out,19598.57,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 13:19:35,card_in,in,5808.29,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 17:24:52,card_out,out,17404.43,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 18:56:01,card_out,out,8176.98,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 19:21:26,card_out,out,9940.42,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 21:49:57,p2p_out,out,23813.1,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-08 09:47:23,card_in,in,18573.87,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-08 13:23:49,card_out,out,12459.7,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-08 13:25:06,card_out,out,26210.28,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-08 20:19:36,gold_sell_in,in,1500000.0,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-09 14:01:19,card_out,out,23751.11,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-09 14:36:13,card_out,out,24689.67,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-09 17:02:20,utilities_out,out,29508.97,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-09 17:43:45,card_out,out,11301.69,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-09 18:47:01,card_out,out,21283.74,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-09 20:48:56,card_out,out,10593.39,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-09 21:51:59,card_out,out,6601.33,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-10 08:51:53,p2p_out,out,18926.65,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-10 13:26:43,card_out,out,16286.08,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-10 14:04:50,card_out,out,34875.88,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-11 09:03:08,card_out,out,19407.86,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-11 11:48:39,atm_withdrawal,out,24339.87,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-11 13:04:05,p2p_out,out,16409.7,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-11 13:31:17,card_out,out,10837.56,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-11 20:54:54,card_out,out,13601.74,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-13 11:22:53,utilities_out,out,29746.44,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-13 19:27:46,atm_withdrawal,out,139913.27,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-14 09:02:12,card_out,out,37209.06,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-14 10:18:23,card_out,out,17867.78,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-14 11:13:51,card_out,out,22833.58,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-14 13:08:27,p2p_out,out,15681.44,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-15 15:25:13,card_out,out,38247.61,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-15 17:15:23,p2p_out,out,17335.07,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-15 17:23:17,refund_in,in,14344.79,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-15 17:55:46,card_out,out,42710.27,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-15 19:05:18,card_out,out,19939.74,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-15 21:11:52,p2p_out,out,17087.5,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-16 13:33:15,loan_payment_out,out,39510.14,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-16 20:20:40,card_out,out,27287.94,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-17 11:32:29,utilities_out,out,54494.11,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-17 19:42:32,p2p_out,out,24783.44,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-18 13:47:03,atm_withdrawal,out,16853.01,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-18 16:39:41,card_out,out,11596.44,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-18 19:57:15,p2p_out,out,14136.34,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-19 10:08:29,card_out,out,12509.42,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-20 15:16:52,p2p_out,out,35189.58,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-20 15:20:25,p2p_out,out,43858.96,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-20 17:36:58,p2p_out,out,5208.53,KZT
