client_code,name,product,status,city,date,category,amount,currency
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-01 09:15:55,Такси,1931.09,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-01 13:15:26,Едим дома,5241.98,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-01 19:00:46,Кафе и рестораны,7361.15,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-01 20:10:28,Играем дома,1708.41,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-01 20:40:12,Кино,4734.01,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-01 21:30:05,Смотрим дома,1605.64,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-02 08:10:53,Кафе и рестораны,3652.13,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-02 12:10:10,Продукты питания,10808.22,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-02 14:10:20,Едим дома,4562.68,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-02 19:00:29,Кафе и рестораны,9880.49,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-02 20:10:32,Играем дома,2890.05,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-03 13:15:02,Едим дома,3051.71,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-03 19:00:39,Кафе и рестораны,3922.08,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-03 21:30:28,Смотрим дома,1768.74,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-04 09:15:39,Такси,1536.02,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-04 12:10:00,Такси,6024.8,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-04 12:10:53,Продукты питания,5832.19,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-04 19:00:43,Кафе и рестораны,6979.64,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-05 09:15:18,Такси,1747.52,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-05 12:10:26,Продукты питания,5071.94,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-05 15:10:57,Едим дома,8076.97,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-05 19:00:18,Кафе и рестораны,6418.8,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-05 20:10:31,Играем дома,7714.4,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-05 21:30:35,Смотрим дома,1235.8,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-06 13:15:18,Едим дома,6809.76,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-06 19:00:59,Кафе и рестораны,3066.42,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-07 12:10:02,Продукты питания,12448.63,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-07 19:00:20,Кафе и рестораны,3796.82,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-08 09:15:29,Такси,5187.53,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-08 13:15:52,Едим дома,6526.8,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-08 21:30:22,Смотрим дома,2137.52,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-09 12:10:09,Продукты питания,5956.37,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-09 13:15:16,Едим дома,5381.63,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-09 21:30:58,Смотрим дома,2564.6,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-10 12:10:29,Продукты питания,16045.99,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-10 19:00:26,Кафе и рестораны,8366.68,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-11 19:00:44,Кафе и рестораны,10108.57,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-11 20:10:41,Играем дома,3446.06,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-12 11:10:20,Смотрим дома,5727.17,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-12 12:10:06,Продукты питания,9296.76,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-12 13:15:55,Едим дома,5137.27,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-13 12:10:41,Продукты питания,18627.56,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-13 13:20:22,Кино,6256.55,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-13 19:00:15,Кафе и рестораны,6625.15,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-13 20:10:02,Играем дома,3851.26,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-14 12:10:01,Продукты питания,7070.41,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-14 16:20:28,Смотрим дома,5842.42,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-14 20:10:39,Играем дома,3761.48,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-16 08:20:41,Кино,6547.33,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-16 09:15:22,Такси,1146.56,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-16 16:30:52,Едим дома,4593.1,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-16 19:00:21,Кафе и рестораны,5077.38,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-16 20:10:02,Играем дома,3869.54,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-17 11:50:31,Едим дома,7889.16,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-17 13:15:47,Едим дома,4507.58,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-18 11:00:50,Едим дома,4633.14,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-18 13:00:44,Играем дома,4107.64,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-18 16:20:06,Смотрим дома,6070.53,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-18 19:00:20,Кафе и рестораны,7250.93,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-18 21:30:50,Смотрим дома,2341.16,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-19 08:00:35,Кино,5130.42,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-19 12:10:27,Такси,5621.29,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-19 12:10:40,Продукты питания,8930.36,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-19 18:00:11,Кино,3856.97,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-19 21:30:45,Смотрим дома,2169.68,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-20 12:10:41,Продукты питания,11999.34,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-20 15:30:14,Едим дома,7183.45,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-20 18:30:24,АЗС,12589.62,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-20 19:00:04,Кафе и рестораны,4201.44,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-20 20:10:09,Играем дома,3310.48,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-21 12:10:46,Продукты питания,7157.5,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-21 20:10:18,Играем дома,3281.65,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-22 11:40:03,Едим дома,5831.89,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-22 12:10:28,Продукты питания,9383.47,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-23 13:15:06,Едим дома,6331.13,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-23 19:00:02,Кафе и рестораны,8020.55,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-24 09:15:45,Такси,2736.74,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-24 13:30:51,Кино,6578.26,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-24 20:10:47,Играем дома,2327.76,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-25 12:10:19,Продукты питания,4717.97,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-25 21:30:28,Смотрим дома,3012.31,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-26 09:15:54,Такси,1894.25,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-26 12:10:37,Продукты питания,5733.34,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-26 12:40:43,Кафе и рестораны,4442.69,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-26 13:15:46,Едим дома,7064.88,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-26 18:20:18,Кино,4395.66,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-26 19:00:11,Кафе и рестораны,2843.92,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-26 21:30:47,Смотрим дома,1787.35,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-27 19:00:58,Кафе и рестораны,1851.0,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-27 20:10:07,Играем дома,2818.97,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-28 09:15:56,Такси,2029.54,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-28 16:10:48,Играем дома,3844.04,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-28 17:00:20,Едим дома,5428.31,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-28 19:00:19,Играем дома,3936.43,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-28 19:00:25,Кафе и рестораны,4498.59,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-29 12:10:44,Продукты питания,11477.61,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-30 10:30:25,Играем дома,3782.36,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-30 13:15:54,Едим дома,5509.32,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-30 16:20:03,Такси,7108.13,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-06-30 20:10:57,Играем дома,4140.43,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-01 09:20:04,Играем дома,4192.25,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-01 12:10:33,Продукты питания,3779.87,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-01 20:10:33,Играем дома,2994.9,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-01 21:30:16,Смотрим дома,2048.03,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-02 09:15:29,Такси,1956.45,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-02 15:20:36,Кафе и рестораны,5775.8,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-02 21:30:15,Смотрим дома,2305.01,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-03 20:10:08,Играем дома,3267.69,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-03 21:30:25,Смотрим дома,2711.27,KZT
16,Ерасыл,Кредитная карта,студент,Караганда,2025-07-04 12:10:55,Продукты питания,5884.58,KZT
