client_code,name,product,status,city,date,category,amount,currency
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-01 09:15:09,Такси,5495.29,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-01 14:30:21,Кафе и рестораны,6509.78,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-01 15:00:18,Играем дома,3334.84,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-01 19:00:29,Кафе и рестораны,17386.76,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-01 19:20:12,Кафе и рестораны,9475.61,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-01 19:30:13,Кафе и рестораны,3400.6,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-05 12:10:39,Продукты питания,12025.23,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-05 19:00:10,Кафе и рестораны,8840.5,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-06 12:00:52,Смотрим дома,3565.67,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-06 12:10:18,Продукты питания,35532.74,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-06 14:50:36,Смотрим дома,5549.71,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-06 19:10:50,Едим дома,6798.57,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-06 19:50:05,Играем дома,7627.08,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-06 20:10:37,Кино,5933.43,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-07 09:15:35,Такси,12735.41,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-07 17:50:40,Кино,6335.28,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-07 19:00:17,Кафе и рестораны,19708.61,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-07 19:40:37,Кафе и рестораны,7325.89,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-08 10:10:12,Играем дома,4732.65,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-08 11:00:09,Кафе и рестораны,4486.45,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-08 12:10:54,Продукты питания,17932.76,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-08 14:50:21,Играем дома,6507.03,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-08 17:30:24,Кино,3572.7,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-08 21:00:04,Такси,3341.81,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-08 21:40:33,Кино,2879.04,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-09 12:10:02,Продукты питания,24382.01,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-09 19:30:24,Такси,4667.34,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-09 20:10:50,Такси,4855.1,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-11 10:00:27,Кафе и рестораны,5450.54,KZT
32,Алия,Депозит Мультивалютный,Премиальный клиент,Астана,2025-06-11 12:10:38,Продукты питания,6573.0,KZT
