client_code,name,product,status,city,date,category,amount,currency
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-01 08:40:47,Смотрим дома,7178.94,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-01 12:10:58,Продукты питания,6523.38,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-01 12:50:43,Играем дома,7305.86,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-01 15:10:44,Такси,5211.4,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-02 12:10:24,Продукты питания,16647.61,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-02 16:00:51,Кино,4913.34,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-02 19:00:12,Кафе и рестораны,5409.47,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-04 08:50:30,Играем дома,8037.13,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-04 09:15:35,Такси,11991.43,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-04 12:00:28,Едим дома,5285.98,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-04 12:10:31,Продукты питания,25345.04,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-04 19:00:17,Кафе и рестораны,12427.41,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-04 20:40:15,Смотрим дома,4966.97,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-04 21:50:04,Играем дома,7443.45,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-05 09:10:14,Играем дома,5557.68,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-05 12:10:38,Продукты питания,17023.67,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-05 16:40:21,Смотрим дома,6624.88,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-06 08:10:30,Кино,4220.55,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-06 10:10:12,Смотрим дома,5551.44,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-06 10:20:44,Едим дома,4529.11,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-06 12:10:21,Продукты питания,14960.96,KZT
