client_code,name,product,status,city,date,category,amount,currency
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-02 09:50:31,Такси,4601.4,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-02 12:10:14,Продукты питания,14215.53,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-02 13:10:51,Играем дома,5173.37,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-02 21:10:12,Кино,4873.76,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-03 09:15:00,Такси,2586.35,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-03 09:50:36,Кафе и рестораны,4177.63,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-03 12:10:23,Продукты питания,16064.7,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-03 15:20:14,Смотрим дома,3003.14,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-03 19:20:08,Едим дома,4747.13,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-03 21:20:33,Кафе и рестораны,4931.72,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-05 08:20:12,Кафе и рестораны,4978.34,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-05 12:10:03,Продукты питания,17539.38,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-05 12:30:38,Кафе и рестораны,4198.5,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-05 18:30:34,Смотрим дома,6178.44,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-05 20:20:57,Кафе и рестораны,5432.16,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-06 12:10:34,Продукты питания,28317.59,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-06 21:40:57,Такси,5126.23,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-07 09:15:25,Такси,10308.26,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-07 12:10:04,Продукты питания,8255.95,KZT
51,Жанат,Инвестиции,Зарплатный клиент,Шымкент,2025-06-07 12:10:31,Такси,4399.18,KZT
