client_code,name,product,status,city,date,type,direction,amount,currency
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 11:22:18,p2p_out,out,7143.04,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 11:50:20,card_out,out,13065.23,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 14:16:58,p2p_out,out,18715.1,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 16:45:23,p2p_out,out,15804.16,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 17:29:31,atm_withdrawal,out,34047.09,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 17:30:42,atm_withdrawal,out,33682.44,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 20:17:32,card_out,out,10320.29,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 20:51:51,utilities_out,out,28842.56,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-01 21:52:47,card_out,out,21907.85,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-02 16:23:23,cashback_in,in,18197.4,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-03 12:06:12,card_out,out,16907.06,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 09:44:30,p2p_out,out,17172.75,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 13:37:56,card_out,out,41811.35,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 16:20:19,card_out,out,26681.21,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 16:43:26,p2p_out,out,19615.51,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 17:35:29,card_out,out,16968.95,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 20:27:35,card_out,out,27229.42,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 20:52:40,p2p_out,out,15890.43,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-04 21:13:16,card_out,out,15914.91,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-05 18:13:41,card_out,out,8327.92,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-05 19:23:57,card_out,out,27374.1,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-06 11:19:49,p2p_out,out,55375.29,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-06 14:24:18,card_out,out,33158.67,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-07 17:20:55,card_in,in,20612.66,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-07 18:43:30,card_out,out,17105.07,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-08 10:47:01,p2p_out,out,23782.31,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-08 15:25:40,utilities_out,out,44846.83,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-08 17:29:45,card_out,out,38845.25,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-08 19:32:50,card_out,out,17341.96,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 08:56:09,card_out,out,4995.71,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 11:50:47,p2p_out,out,17739.26,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 12:13:36,card_in,in,22637.93,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 14:09:29,card_out,out,35352.8,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 17:12:50,card_out,out,38184.44,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 17:15:47,cashback_in,in,19015.76,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 17:42:47,atm_withdrawal,out,29308.84,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 20:08:29,card_out,out,10207.42,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-09 20:44:08,p2p_out,out,24142.89,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-10 11:28:57,card_out,out,10733.95,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-10 15:02:53,card_out,out,24053.01,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-10 17:52:19,loan_payment_out,out,43907.44,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-11 08:30:30,card_out,out,13348.75,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-11 12:01:38,card_out,out,25273.67,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-11 13:36:23,card_out,out,28543.0,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-11 14:43:48,p2p_out,out,10136.05,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-11 20:32:01,card_out,out,14512.0,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-11 21:20:13,card_out,out,7489.3,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-14 15:23:25,card_out,out,21920.74,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-14 18:05:16,atm_withdrawal,out,52110.96,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-15 16:12:44,card_out,out,18767.02,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-16 10:24:45,card_out,out,21914.44,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-16 10:54:24,p2p_out,out,9765.57,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-16 13:05:57,card_out,out,9356.82,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-16 16:57:53,card_out,out,20371.82,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-17 12:16:41,card_out,out,17724.91,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-17 19:24:31,card_out,out,19429.98,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-17 20:35:36,card_out,out,20782.57,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-17 20:49:46,card_out,out,50285.66,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-17 21:32:20,loan_payment_out,out,68961.4,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-18 12:22:16,card_out,out,6197.23,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-18 15:57:09,atm_withdrawal,out,19752.46,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-19 12:01:54,card_out,out,31003.48,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-19 15:50:28,atm_withdrawal,out,30445.68,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-20 21:30:33,card_in,in,40388.1,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-21 15:37:41,card_out,out,21813.75,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-21 19:52:08,salary_in,in,353461.75,KZT
5,Камилла,Карта для путешествий,вип,Алматы,2025-06-22 11:24:33,card_out,out,30626.47,KZT
