client_code,name,product,status,city,date,type,direction,amount,currency
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-01 13:56:29,salary_in,in,363596.47,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-02 10:23:55,p2p_out,out,30682.34,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-02 11:25:31,p2p_out,out,36016.0,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-02 13:39:57,atm_withdrawal,out,28374.62,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-02 14:54:04,card_out,out,14844.79,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-02 21:08:56,card_out,out,23279.32,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-03 11:39:21,p2p_out,out,13782.67,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-03 13:36:38,card_out,out,39435.67,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-03 14:02:10,card_out,out,14420.47,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-03 16:53:34,card_in,in,46110.34,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-03 19:03:08,card_out,out,26874.46,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-03 21:51:10,card_out,out,18002.27,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-04 08:41:05,p2p_out,out,10191.89,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-04 14:10:25,card_out,out,11386.62,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-04 15:26:19,card_out,out,27976.69,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-04 17:19:00,card_out,out,20299.29,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-05 08:24:38,p2p_out,out,24820.33,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-05 14:10:53,atm_withdrawal,out,27058.9,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-05 15:11:32,card_out,out,17057.26,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-05 16:16:39,card_out,out,29984.78,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-06 08:08:54,card_out,out,7328.83,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-06 08:27:29,card_out,out,16397.74,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-06 10:10:23,card_out,out,16101.35,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-06 17:01:23,card_out,out,11330.77,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-07 08:55:19,cashback_in,in,23040.94,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-07 09:48:09,p2p_out,out,25135.25,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-07 18:43:00,card_in,in,10383.58,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-08 14:11:56,p2p_out,out,7857.19,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-08 17:24:33,p2p_out,out,50740.34,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-08 19:16:55,card_out,out,11259.12,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-09 12:56:40,card_out,out,10543.91,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-09 14:48:45,card_out,out,22202.4,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-09 18:01:50,card_out,out,22852.59,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-09 20:04:45,card_out,out,11331.43,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-10 12:08:51,card_out,out,28029.57,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-11 10:06:49,card_out,out,10200.24,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-11 20:52:52,p2p_out,out,16502.72,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-11 21:12:56,card_out,out,10013.98,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-12 09:14:20,card_out,out,18023.06,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-12 13:23:08,card_out,out,26325.3,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-12 13:25:02,card_out,out,34933.87,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-14 10:30:40,loan_payment_out,out,61965.0,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-14 13:00:47,card_out,out,19342.75,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-14 17:04:04,card_out,out,12876.12,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-15 11:31:30,card_out,out,13795.56,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-16 13:43:19,card_out,out,9252.2,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-16 21:27:20,card_out,out,27941.55,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-17 08:22:38,card_out,out,30409.05,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-17 10:11:44,card_out,out,78834.03,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-17 10:19:00,card_in,in,6898.87,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-17 12:33:13,card_out,out,54431.04,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-17 13:07:01,card_out,out,23386.19,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-17 18:39:30,card_out,out,23144.05,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-18 16:02:27,utilities_out,out,43917.43,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-18 17:35:05,card_out,out,12677.31,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-18 20:25:23,card_in,in,44545.88,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-18 21:41:19,p2p_out,out,33332.47,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-19 08:38:33,p2p_out,out,9821.64,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-19 09:57:42,refund_in,in,13774.3,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-19 16:45:47,card_out,out,8506.41,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-20 16:57:44,card_out,out,27199.51,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-20 17:10:34,p2p_out,out,18380.45,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-20 18:55:01,loan_payment_out,out,71669.35,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-20 21:16:39,refund_in,in,11701.22,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-21 13:05:56,card_out,out,28938.9,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-21 15:07:56,card_out,out,16342.92,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-21 15:21:14,card_out,out,28858.53,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-21 19:17:31,card_out,out,9115.43,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-21 19:18:42,card_in,in,22945.01,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-22 19:56:06,utilities_out,out,24751.91,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-23 08:22:58,utilities_out,out,22461.29,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-23 10:33:15,utilities_out,out,9668.42,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-23 11:03:41,atm_withdrawal,out,172531.65,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-23 13:37:50,card_out,out,22637.44,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-23 18:04:52,p2p_out,out,13923.54,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-23 21:42:39,card_out,out,20993.02,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-24 11:07:57,card_out,out,14375.32,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-24 19:30:59,atm_withdrawal,out,29277.19,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-24 20:43:12,card_out,out,50772.67,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-25 09:18:14,p2p_out,out,12734.62,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-25 10:34:37,card_out,out,23530.23,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-25 11:59:02,p2p_out,out,29538.96,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-25 16:37:46,card_out,out,19348.39,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-25 19:44:10,loan_payment_out,out,75044.2,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-26 10:15:52,p2p_out,out,38008.13,KZT
34,Инкар,Депозит Мультивалютный,Стандартный клиент,Караганда,2025-06-26 11:24:52,cashback_in,in,42434.74,KZT
