client_code,name,product,status,city,date,type,direction,amount,currency
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-01 18:26:50,p2p_out,out,32241.19,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-01 20:07:47,card_out,out,31983.42,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-02 12:43:18,p2p_out,out,7096.27,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-02 17:56:51,card_in,in,13073.73,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-03 08:26:02,p2p_out,out,4120.99,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-03 10:30:49,p2p_out,out,11711.72,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-03 13:22:48,p2p_out,out,38178.88,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-04 11:06:08,card_out,out,16950.75,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-04 11:59:40,p2p_out,out,12033.36,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-04 16:03:41,card_out,out,15668.65,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-04 19:06:30,card_out,out,11705.87,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-05 14:57:23,card_out,out,23210.08,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-05 18:35:45,card_out,out,15360.85,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-05 19:09:57,utilities_out,out,38803.8,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-06 08:54:22,card_out,out,24542.04,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-06 18:48:42,atm_withdrawal,out,21125.52,KZT
40,Асхат,Депозит Сберегательный,Стандартный клиент,Павлодар,2025-06-06 20:37:21,card_out,out,21568.7,KZT
