client_code,name,product,status,city,date,type,direction,amount,currency
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-01 12:18:52,p2p_out,out,10086.63,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-01 12:30:35,card_out,out,41460.38,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-01 14:05:05,card_in,in,6402.32,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-01 16:04:08,loan_payment_out,out,65004.37,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-01 16:36:00,card_out,out,22716.0,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-01 17:44:29,atm_withdrawal,out,38224.01,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-02 08:58:22,p2p_out,out,22951.07,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-02 10:18:44,utilities_out,out,29722.84,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-02 10:57:28,card_out,out,11339.98,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-02 21:51:17,refund_in,in,1704.65,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-03 08:04:18,utilities_out,out,45752.96,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-03 17:19:43,card_out,out,19762.31,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-03 21:07:50,p2p_out,out,30386.65,KZT
36,Назым,Депозит Мультивалютный,Зарплатный клиент,Усть-Каменогорск,2025-06-03 21:55:13,card_out,out,16120.03,KZT
