client_code,name,product,status,city,date,category,amount,currency
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-01 19:00:31,Кафе и рестораны,21742.68,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-01 19:00:41,Кино,4912.72,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 08:10:43,Кафе и рестораны,5962.85,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 13:50:15,Играем дома,4357.87,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 18:30:44,АЗС,16765.89,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 19:00:20,Кафе и рестораны,49142.56,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 20:40:16,Играем дома,8412.67,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 08:30:07,Играем дома,6292.54,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 14:20:01,Кино,4028.14,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 19:00:56,Кафе и рестораны,23234.44,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 19:20:44,Такси,4558.54,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 12:10:04,Продукты питания,18991.16,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 19:00:22,Кафе и рестораны,15534.28,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 10:50:24,Такси,4501.97,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 12:10:35,Продукты питания,22041.24,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 12:20:46,Кафе и рестораны,6851.16,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 13:00:12,Едим дома,6330.21,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 17:20:17,Кафе и рестораны,5054.71,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 11:40:24,Едим дома,4247.91,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 12:10:48,Продукты питания,38403.01,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 19:00:13,Кафе и рестораны,25215.0,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 20:40:20,Смотрим дома,3596.91,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-09 12:10:57,Продукты питания,20357.44,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-09 14:50:12,Смотрим дома,5588.66,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-09 19:00:30,Кафе и рестораны,19034.05,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-10 09:20:47,Едим дома,7175.04,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-10 09:40:13,Едим дома,3209.06,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-10 12:10:34,Продукты питания,14772.89,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-10 19:00:53,Кафе и рестораны,18573.28,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-11 08:30:53,Такси,4557.41,KZT
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-11 12:10:26,Продукты питания,17493.02,KZT
