client_code,name,product,status,city,date,type,direction,amount,currency
8,Мадина,Премиальная карта,зп,Астана,2025-06-01 09:21:45,card_out,out,20613.75,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-01 09:32:17,salary_in,in,493130.09,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-01 14:26:17,atm_withdrawal,out,25020.2,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-02 08:29:53,p2p_out,out,24748.63,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-02 09:32:23,card_in,in,16177.33,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-02 10:12:54,p2p_out,out,5590.65,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-03 12:29:29,utilities_out,out,19261.9,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-03 14:39:12,card_out,out,55422.04,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-03 20:04:48,card_out,out,14766.91,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-03 21:09:56,card_out,out,18941.2,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-04 13:56:07,card_out,out,30944.22,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-04 15:04:16,utilities_out,out,45587.73,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-04 17:10:40,card_out,out,10875.83,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-05 16:50:31,cashback_in,in,28595.92,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-05 18:42:45,card_out,out,20774.35,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-05 18:59:23,loan_payment_out,out,63106.69,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-05 20:49:23,card_out,out,21642.1,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-06 10:17:39,loan_payment_out,out,43918.8,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-06 14:53:54,card_out,out,23653.11,KZT
8,Мадина,Премиальная карта,зп,Астана,2025-06-06 15:21:15,card_out,out,10696.46,KZT
