client_code,name,product,status,city,date,category,amount,currency
17,Жанель,Кредитная карта,зп,Тараз,2025-06-01 12:10:02,Продукты питания,16053.61,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-01 13:15:02,Едим дома,3878.38,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-01 21:40:26,Кафе и рестораны,8494.24,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-02 10:50:50,Кино,5424.01,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-02 12:10:55,Продукты питания,15638.93,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-02 19:00:39,Кафе и рестораны,13455.61,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-02 21:30:12,Смотрим дома,2018.02,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-03 09:15:59,Такси,5599.52,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-03 12:10:20,Продукты питания,15275.29,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-03 13:15:23,Едим дома,12378.31,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-03 19:00:10,Кафе и рестораны,8172.37,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-04 21:30:35,Смотрим дома,2202.15,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-05 12:10:38,Продукты питания,9385.63,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-05 13:20:38,Кино,4763.83,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-05 18:30:36,АЗС,43627.31,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-05 19:00:05,Кафе и рестораны,10153.67,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-05 19:30:46,Смотрим дома,6098.62,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-06 10:20:06,Смотрим дома,4545.74,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-06 12:10:19,Продукты питания,11033.54,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-06 18:30:01,АЗС,12375.48,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-06 19:10:34,Играем дома,6061.24,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-06 21:30:20,Смотрим дома,1119.26,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-07 12:10:33,Продукты питания,21437.68,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-07 13:15:18,Едим дома,2778.71,KZT
