client_code,name,product,status,city,date,category,amount,currency
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-01 09:10:35,Кафе и рестораны,3709.98,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-01 12:10:11,Продукты питания,17182.72,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-01 15:00:43,Едим дома,3547.22,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-01 16:20:47,Играем дома,3160.0,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-01 19:00:18,Кафе и рестораны,46275.09,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-02 09:15:41,Такси,3758.84,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-02 16:50:28,Смотрим дома,6654.23,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-02 18:30:16,АЗС,22588.9,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-03 10:50:18,Едим дома,3518.07,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-03 13:10:35,Такси,5196.73,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-03 16:40:41,Такси,3253.21,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-03 18:00:39,Кино,3600.36,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-03 19:00:00,Кафе и рестораны,14251.57,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-04 08:00:16,Едим дома,5195.36,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-04 11:40:55,Кафе и рестораны,4855.78,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-04 12:10:58,Продукты питания,18772.93,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-04 19:00:36,Кафе и рестораны,16766.65,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-06 09:15:43,Такси,6003.22,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-06 12:10:20,Продукты питания,12855.67,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-06 15:00:28,Кино,7971.89,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-06 18:00:41,Смотрим дома,3633.39,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-10 12:10:17,Продукты питания,7472.04,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-10 14:30:14,Едим дома,3995.98,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-10 17:10:27,Кафе и рестораны,3067.22,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-10 19:00:20,Кафе и рестораны,17059.62,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-10 19:20:51,Такси,4285.95,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-13 10:40:56,Такси,8556.01,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-13 12:10:33,Продукты питания,30607.21,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-13 16:40:26,Играем дома,3558.82,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-13 18:30:15,АЗС,20281.25,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-14 09:50:02,Играем дома,6948.32,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-14 12:10:30,Продукты питания,20146.38,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-14 18:30:12,Кино,7180.84,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-16 12:10:05,Продукты питания,16508.22,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-16 12:30:55,Играем дома,6024.18,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-16 18:40:27,Такси,3144.76,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-16 19:00:09,Кафе и рестораны,13004.99,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-16 20:20:31,Едим дома,4034.92,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-17 08:00:37,Такси,6278.54,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-17 08:10:23,Кино,4941.53,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-17 18:30:29,АЗС,21000.16,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-17 18:30:30,Кино,7885.53,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-18 09:10:15,Едим дома,5047.0,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-18 12:10:29,Продукты питания,8571.63,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-18 14:30:42,Кафе и рестораны,3961.63,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-18 19:00:12,Кафе и рестораны,25789.36,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 09:15:08,Такси,4858.87,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 10:00:58,Смотрим дома,6366.33,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 12:00:31,Такси,2705.19,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 12:10:29,Продукты питания,14472.71,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 12:20:32,Кино,5396.95,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 13:00:35,Кафе и рестораны,5408.6,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 19:00:16,Такси,5180.21,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 19:00:49,Кафе и рестораны,10786.21,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-19 21:10:00,Смотрим дома,6093.89,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-20 10:50:11,Кино,4793.22,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-20 16:00:51,Смотрим дома,5964.98,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-20 19:00:24,Кафе и рестораны,29070.78,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-21 09:15:16,Такси,8801.92,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-21 14:30:08,Кафе и рестораны,4592.87,KZT
35,Самат,Депозит Мультивалютный,Премиальный клиент,Алматы,2025-06-21 15:20:52,Едим дома,3865.78,KZT
