client_code,name,product,status,city,date,category,amount,currency
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 10:30:46,Едим дома,7042.29,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 10:50:37,Кафе и рестораны,7492.43,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 12:10:02,Продукты питания,7929.13,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 14:10:25,Кафе и рестораны,7322.89,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 15:00:41,Кафе и рестораны,4662.17,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 15:10:53,Едим дома,8160.29,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 20:50:03,Кино,5694.7,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 21:30:34,Смотрим дома,5063.33,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-03 09:15:10,Такси,1909.8,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-03 12:10:00,Продукты питания,10577.75,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-03 13:40:04,Такси,3256.66,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-04 08:40:22,Смотрим дома,5475.37,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-04 19:00:41,Кафе и рестораны,9203.05,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-04 20:00:17,Едим дома,11440.5,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 12:10:01,Продукты питания,12292.91,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 13:00:56,Такси,3288.69,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 18:30:23,АЗС,24204.79,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 21:10:11,Смотрим дома,4737.78,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 09:15:56,Такси,5112.65,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 12:10:35,Продукты питания,13198.05,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 15:20:16,Такси,7075.01,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 19:00:02,Кафе и рестораны,14196.51,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 21:50:02,Смотрим дома,4188.12,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 09:00:27,Едим дома,7005.28,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 10:00:33,Едим дома,4624.86,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 12:10:55,Продукты питания,7940.04,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 19:00:04,Кафе и рестораны,7711.83,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-08 09:15:17,Такси,4630.82,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-08 19:00:04,Кафе и рестораны,10446.83,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-08 20:10:30,Смотрим дома,4713.22,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 08:10:26,Смотрим дома,3821.63,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 12:10:56,Продукты питания,13503.95,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 19:30:02,Кино,3272.86,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 20:00:38,Смотрим дома,5001.28,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-11 12:10:07,Продукты питания,9529.6,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-11 19:00:39,Кафе и рестораны,8918.47,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-11 21:50:28,Кино,5013.44,KZT
