client_code,name,product,status,city,date,type,direction,amount,currency
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 13:43:01,atm_withdrawal,out,48874.29,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 15:57:34,card_out,out,23137.8,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 20:46:36,card_out,out,19552.67,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 08:48:34,atm_withdrawal,out,45711.58,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 14:50:06,refund_in,in,7820.01,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 14:54:29,atm_withdrawal,out,14400.36,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 21:26:38,card_out,out,9487.57,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 21:37:43,p2p_out,out,16688.83,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 21:49:39,card_out,out,14013.76,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 09:43:44,card_out,out,17315.12,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 13:35:37,card_out,out,18331.98,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-04 13:14:52,card_out,out,14210.07,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-04 16:52:27,loan_payment_out,out,59072.14,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-05 10:47:44,cc_repayment_out,out,44550.59,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-05 15:17:58,card_out,out,16767.06,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-05 20:58:41,cc_repayment_out,out,113792.07,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-06 15:18:42,card_out,out,14514.65,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-06 16:41:18,utilities_out,out,24663.1,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 08:35:46,cashback_in,in,15203.26,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:24:35,card_out,out,16185.52,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:33:53,card_out,out,27273.07,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:47:24,utilities_out,out,29441.75,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:53:32,card_out,out,20046.57,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 19:48:04,card_out,out,28784.65,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 08:15:25,installment_payment_out,out,30490.75,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 11:34:12,card_out,out,15909.37,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 15:01:27,p2p_out,out,9162.32,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 20:17:06,p2p_out,out,24844.93,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 20:28:01,card_out,out,28604.25,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 08:34:54,salary_in,in,310882.78,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 09:00:20,card_out,out,5440.32,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 12:14:36,card_out,out,7528.86,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 20:41:38,card_out,out,15242.0,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 21:01:13,p2p_out,out,25625.12,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 09:49:53,installment_payment_out,out,21455.36,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 13:30:07,card_in,in,36347.79,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 18:26:05,p2p_out,out,20487.59,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 21:40:56,card_out,out,21403.7,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-11 15:07:13,card_in,in,18570.65,KZT
