client_code,name,product,status,city,date,category,amount,currency
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-02 08:50:29,Такси,3611.09,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-02 09:15:20,Такси,4261.64,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-02 12:10:27,Продукты питания,8859.9,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-02 19:40:22,Едим дома,3489.45,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-04 09:15:58,Такси,4377.16,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-04 12:10:16,Продукты питания,6013.67,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-04 17:00:12,Едим дома,4928.96,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-04 19:00:33,Кафе и рестораны,4841.23,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-04 19:20:57,Едим дома,3692.17,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-04 20:50:39,Смотрим дома,5942.08,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-05 11:30:30,Едим дома,3433.11,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-05 19:00:12,Кафе и рестораны,12997.96,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-06 12:10:02,Продукты питания,18308.21,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-06 13:20:03,Кафе и рестораны,5199.4,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-07 09:40:45,Играем дома,5869.71,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-07 12:10:32,Продукты питания,8890.78,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-07 17:30:18,Едим дома,3802.78,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-08 12:10:29,Продукты питания,16197.76,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-08 13:40:30,Кафе и рестораны,5569.78,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-09 08:30:50,Такси,3506.66,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-09 11:10:12,Кино,3421.24,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-09 15:10:57,Такси,6252.01,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-09 16:20:23,Едим дома,7112.1,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-09 18:30:04,Играем дома,5543.56,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-09 19:00:38,Кафе и рестораны,13447.67,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-10 12:10:00,Продукты питания,7633.86,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-10 15:40:41,Кино,7300.79,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-10 17:10:08,Едим дома,6173.9,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-10 18:20:46,Смотрим дома,9273.61,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-10 20:10:57,Кафе и рестораны,6973.11,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-10 20:40:09,Едим дома,6096.91,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-11 08:10:32,Играем дома,4942.77,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-11 09:15:46,Такси,2907.37,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-11 16:20:46,Кафе и рестораны,4515.52,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-11 18:00:59,Играем дома,3514.68,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-11 18:30:37,АЗС,12021.39,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-12 18:30:18,АЗС,31808.73,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-12 19:00:57,Кафе и рестораны,10012.76,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-13 08:00:44,Играем дома,4973.34,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-13 12:10:50,Продукты питания,21009.75,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-13 17:40:17,Смотрим дома,5004.29,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-13 21:40:33,Едим дома,4356.05,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-13 21:50:57,Едим дома,6383.82,KZT
53,Расул,Инвестиции,Зарплатный клиент,Караганда,2025-06-14 12:10:52,Кафе и рестораны,5596.25,KZT
