client_code,name,product,status,city,date,type,direction,amount,currency
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-01 10:17:00,invest_out,out,175774.86,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-01 12:39:05,atm_withdrawal,out,20352.05,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-01 20:57:13,card_out,out,64422.06,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-02 09:44:56,card_out,out,30092.28,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-02 11:11:37,p2p_out,out,24819.93,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-02 15:18:48,p2p_out,out,10419.92,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-02 19:10:33,p2p_out,out,36646.16,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-02 19:28:46,p2p_out,out,15825.65,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-02 21:19:57,p2p_out,out,29715.14,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-03 09:40:22,cashback_in,in,4956.8,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-03 14:43:51,card_out,out,14068.89,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-03 17:16:41,card_out,out,12874.49,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-03 18:38:12,cashback_in,in,24194.01,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-03 20:35:33,card_out,out,18113.72,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-04 08:38:25,invest_in,in,85726.87,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-04 11:11:49,p2p_out,out,10803.23,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-04 14:54:16,card_in,in,5402.38,KZT
54,Виктория,Инвестиции,Премиальный клиент,Усть-Каменогорск,2025-06-04 19:30:55,card_out,out,21085.93,KZT
