client_code,name,product,status,city,date,type,direction,amount,currency
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-01 09:03:55,p2p_out,out,12667.86,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-02 13:52:53,refund_in,in,3978.29,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-02 13:59:31,card_out,out,17832.77,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-02 15:06:12,refund_in,in,9192.59,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-02 15:19:45,loan_payment_out,out,75820.11,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-02 18:39:31,card_out,out,20493.6,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-02 21:04:53,utilities_out,out,43725.95,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-02 21:39:03,card_in,in,7769.07,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-03 10:06:14,utilities_out,out,33978.27,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-03 14:03:28,utilities_out,out,16465.64,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-03 17:34:22,cashback_in,in,5736.95,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-04 10:02:15,card_out,out,8846.27,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-04 16:07:46,p2p_out,out,42727.67,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-04 20:46:24,atm_withdrawal,out,47242.54,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-05 15:44:27,p2p_out,out,12837.08,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-05 16:23:30,card_out,out,20405.81,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-05 17:07:39,card_in,in,29040.9,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-05 17:45:37,p2p_out,out,29293.64,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-06 11:12:25,card_out,out,11630.08,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-06 12:43:01,card_out,out,8693.49,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-06 16:42:05,card_out,out,28738.43,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-07 10:50:16,card_out,out,8197.84,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-07 14:19:32,card_out,out,54634.0,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-07 15:31:41,card_out,out,24839.93,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-07 16:03:55,atm_withdrawal,out,17812.52,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-07 21:52:05,invest_out,out,258633.7,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-08 12:59:11,atm_withdrawal,out,40007.82,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-10 08:09:19,utilities_out,out,34511.7,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-10 14:06:52,p2p_out,out,49680.93,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-10 16:47:00,invest_out,out,100028.4,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-10 21:00:02,p2p_out,out,41424.67,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-11 09:33:20,card_in,in,8349.35,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-11 10:02:02,card_out,out,18263.04,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-11 12:51:23,p2p_out,out,57582.31,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-11 14:59:52,card_out,out,9074.11,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-11 17:06:40,card_in,in,4973.9,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-12 08:15:25,p2p_out,out,11645.42,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-12 08:51:41,salary_in,in,949205.52,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-12 09:03:02,utilities_out,out,38409.88,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-12 10:48:01,card_out,out,17066.87,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-12 14:02:20,card_out,out,19117.07,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-12 17:19:40,card_out,out,14578.42,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-12 17:47:47,card_out,out,20055.84,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-13 14:16:51,invest_out,out,91200.77,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-13 14:32:09,p2p_out,out,30865.24,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-13 16:50:49,card_out,out,27810.25,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-14 16:17:33,card_out,out,5669.12,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-15 16:03:50,atm_withdrawal,out,32086.64,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-15 20:33:16,p2p_out,out,11146.41,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-16 08:20:20,card_out,out,10842.7,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-16 11:04:19,loan_payment_out,out,55896.39,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-16 12:09:37,atm_withdrawal,out,48277.65,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-16 15:00:18,p2p_out,out,18754.58,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-16 16:51:39,card_out,out,24349.99,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-17 15:21:14,invest_out,out,44891.36,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-18 14:55:41,card_out,out,11922.4,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-18 17:00:05,card_out,out,14279.44,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-18 17:52:25,card_out,out,17069.53,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-19 11:44:15,card_out,out,23711.62,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-19 12:50:55,card_out,out,15632.05,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-19 16:39:54,card_in,in,20048.71,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-20 08:11:39,card_out,out,12334.48,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-20 09:50:06,card_out,out,11583.0,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-20 12:23:15,card_out,out,29671.1,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-20 16:58:30,card_in,in,5481.86,KZT
52,Милана,Инвестиции,Премиальный клиент,Алматы,2025-06-21 14:12:03,cashback_in,in,14282.49,KZT
