client_code,name,product,status,city,date,category,amount,currency
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-01 12:10:49,Продукты питания,10581.39,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-01 19:50:27,Такси,4704.89,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-01 21:10:37,Такси,5046.31,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-02 09:15:54,Такси,6544.2,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-02 10:40:59,Играем дома,3462.98,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-02 12:10:55,Продукты питания,32914.1,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-02 12:40:07,Кафе и рестораны,4357.57,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-02 17:10:32,Едим дома,4583.94,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-02 19:00:06,Кафе и рестораны,20295.97,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-03 12:10:37,Продукты питания,11676.16,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-03 12:20:52,Играем дома,8072.12,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-03 15:20:46,Такси,6065.49,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-03 16:30:57,Такси,5355.99,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-03 19:00:50,Кафе и рестораны,22299.74,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-03 19:30:54,Такси,5014.75,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-03 21:00:21,Кино,4629.21,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-04 08:20:59,Такси,4335.19,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-04 12:10:36,Продукты питания,11851.73,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-04 18:50:39,Кафе и рестораны,6360.94,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-04 19:00:43,Кафе и рестораны,23966.95,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-04 20:00:25,Кино,6435.2,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-06 08:00:21,Едим дома,4204.55,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-06 09:15:39,Такси,6881.54,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-06 12:10:34,Продукты питания,19437.8,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-06 13:00:10,Такси,7632.62,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-07 08:00:24,Такси,6035.58,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-07 12:10:12,Смотрим дома,3612.95,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-07 19:00:07,Кафе и рестораны,43784.81,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-09 09:00:32,Смотрим дома,3965.74,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-09 12:10:10,Продукты питания,15943.3,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-09 13:50:55,Кино,3163.3,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-09 17:50:18,Кафе и рестораны,6904.01,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-12 12:10:55,Продукты питания,27560.1,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-12 18:10:17,Кино,5266.98,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-12 20:40:34,Едим дома,7571.05,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-14 12:10:15,Продукты питания,15013.66,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-14 15:30:26,Кафе и рестораны,7178.49,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-14 21:00:17,Кафе и рестораны,4652.2,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-15 09:15:12,Такси,11127.62,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-15 14:30:44,Такси,9524.18,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-15 16:40:40,Кафе и рестораны,10326.84,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-15 21:00:08,Кино,7673.32,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-16 11:00:06,Кино,8984.98,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-16 19:00:07,Кафе и рестораны,29608.04,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-17 14:50:28,Кино,4466.7,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-17 16:50:34,Такси,5412.69,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-17 17:40:00,Кино,5774.73,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-17 19:00:41,Кафе и рестораны,18781.44,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-18 12:10:32,Продукты питания,12898.12,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-18 16:20:18,Такси,4522.69,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-18 19:00:53,Кафе и рестораны,43482.73,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-18 19:40:18,Кино,4019.49,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-19 12:10:58,Продукты питания,23386.42,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-19 14:00:08,Кино,4667.11,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-19 18:30:27,АЗС,29248.96,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-19 18:40:21,Кино,3969.6,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-19 19:10:44,Кино,5214.94,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-19 19:30:21,Смотрим дома,4082.78,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 09:15:28,Такси,11621.37,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 11:50:54,Играем дома,7149.31,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 14:20:31,Такси,4968.41,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 14:30:08,Едим дома,2895.41,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 17:50:46,Смотрим дома,5804.14,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 18:20:02,Смотрим дома,5562.68,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 19:00:48,Кафе и рестораны,9472.98,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-20 21:50:30,Смотрим дома,4793.47,KZT
50,Тимурлан,Инвестиции,Премиальный клиент,Астана,2025-06-21 19:00:37,Кафе и рестораны,49167.59,KZT
